Source_Location_X,Source_Location_Y,Source_Emission_rate
180,180,0.0013318
100,100,0.015728
300,300,0.0036149
179,257,0.0018075
70,70,0.0089422
180,180,0.0032344
100,100,0.0044711
300,300,0.00082445
21,152,0.011225
70,70,0.0079274
180,180,0.007864
100,100,0.0022197
300,300,0.0093861
190,321,0.0050736
70,70,0.015601
180,180,0.0046613
100,100,0.012081
300,300,0.014016
353,378,0.012367
70,70,0.010591
180,180,0.0076738
100,100,0.012716
300,300,0.0035198
257,257,0.0068176
70,70,0.0030124
180,180,0.00015855
100,100,0.0087202
300,300,0.013572
152,101,0.0050419
70,70,0.0056443
180,180,0.0061834
100,100,0.011035
300,300,0.014491
321,43,0.012113
70,70,0.0031393
180,180,0.011225
100,100,0.004915
300,300,0.011098
378,320,0.0022197
70,70,0.0046613
180,180,0.005359
100,100,0.00028539
300,300,0.011384
257,164,0.0016806
70,70,0.010813
180,180,0.0011416
100,100,0.0033295
300,300,0.0014269
101,186,0.009069
70,70,0.01484
180,180,0.012525
100,100,0.011067
300,300,0.0060883
43,231,0.0051687
70,70,0.011923
180,180,0.014872
100,100,0.011511
300,300,0.00047565
320,190,0.015157
70,70,0.00076104
180,180,0.011669
100,100,0.0080226
300,300,0.010813
164,135,0.013984
70,70,0.011637
180,180,0.0074518
100,100,0.0088153
300,300,0.011669
186,209,0.010528
70,70,0.0085934
180,180,0.015728
100,100,0.0081811
300,300,0.0039003
231,313,0.014999
70,70,0.015348
180,180,0.010845
100,100,0.0026636
300,300,0.0078006
190,253,0.0049784
70,70,0.0062151
180,180,0.0096715
100,100,0.005137
300,300,0.002949
135,76,0.0027905
70,70,0.014174
180,180,0.0055175
100,100,0.0026636
300,300,0.01243
209,201,0.0065956
70,70,0.00060249
180,180,0.013223
100,100,0.00612
300,300,0.0030124
313,313,0.004693
70,70,0.0025051
180,180,0.013382
100,100,0.014333
300,300,0.0076421
253,73,0.015696
70,70,0.0062151
180,180,0.014935
100,100,0.0054541
300,300,0.0078006
76,127,0.0050419
70,70,0.00053907
180,180,0.0016172
100,100,0.014143
300,300,0.0030124
201,384,0.015348
70,70,0.0018392
180,180,0.0087836
100,100,0.0062785
300,300,0.011003
313,23,0.0011416
70,70,0.0038686
180,180,0.012969
100,100,0.005359
300,300,0.011796
73,250,0.011257
70,70,0.00050736
180,180,0.0084031
100,100,0.0056126
300,300,0.004693
127,212,0.0037418
70,70,0.0015538
180,180,0.0030441
100,100,0.0069762
300,300,0.0023465
384,229,0.0041223
70,70,0.010464
180,180,0.0040589
100,100,0.011828
300,300,0.0042808
23,140,0.0096081
70,70,0.00983
180,180,0.005137
100,100,0.0046613
300,300,0.0019026
250,234,0.0073884
70,70,0.015189
180,180,0.0061834
100,100,0.0043125
300,300,0.0097666
212,95,0.015348
70,70,0.013128
180,180,0.011701
100,100,0.015379
300,300,0.014555
229,313,0.010433
70,70,0.01113
180,180,0.012906
100,100,0.0029807
300,300,0.015665
140,67,0.011764
70,70,0.011606
180,180,0.00079274
100,100,0.0085299
300,300,0.0080226
234,301,0.013445
70,70,0.014365
180,180,0.011447
100,100,0.0074835
300,300,0.012557
95,279,0.00050736
70,70,0.011479
180,180,0.0095446
100,100,0.0077372
300,300,0.0060883
313,268,0.012177
70,70,0.0052004
180,180,0.0091958
100,100,0.0022831
300,300,0.0081177
67,389,0.011574
70,70,0.0056761
180,180,0.000983
100,100,0.0082445
300,300,0.0030441
301,173,0.0087202
70,70,0.01503
180,180,0.0068493
100,100,0.0033295
300,300,0.0053272
279,153,0.0026319
70,70,0.012081
180,180,0.0032344
100,100,0.0066273
300,300,0.0097666
268,255,0.0084031
70,70,0.0048833
180,180,0.014872
100,100,0.0067542
300,300,0.00085616
389,396,0.012494
70,70,0.0088153
180,180,0.008086
100,100,0.0071347
300,300,0.0050101
173,46,0.007325
70,70,0.013984
180,180,0.014428
100,100,0.0040271
300,300,0.015316
153,398,0.0071347
70,70,0.0012684
180,180,0.0050101
100,100,0.0084348
300,300,0.010401
255,264,0.01316
70,70,0.0024417
180,180,0.00066591
100,100,0.00079274
300,300,0.012018
396,109,0.015823
70,70,0.0034247
180,180,0.0032978
100,100,0.0044394
300,300,0.0032978
46,104,0.0086568
70,70,0.0093544
180,180,0.0030758
100,100,0.011796
300,300,0.0038686
398,48,0.0071347
70,70,0.001966
180,180,0.0013952
100,100,0.0040271
300,300,0.00069762
264,354,0.013572
70,70,0.0071347
180,180,0.004376
100,100,0.0060249
300,300,0.015601
109,39,0.00371
70,70,0.012716
180,180,0.0044711
100,100,0.012589
300,300,0.014396
104,109,0.0012684
70,70,0.008847
180,180,0.014143
100,100,0.0055809
300,300,0.0013952
48,209,0.013889
70,70,0.0089422
180,180,0.00088787
100,100,0.00057078
300,300,0.013857
354,229,0.013921
70,70,0.00085616
180,180,0.0099569
100,100,0.012272
300,300,0.0083714
39,312,0.0044394
70,70,0.0016806
180,180,0.014618
100,100,0.010211
300,300,0.0032027
109,154,0.00060249
70,70,0.012716
180,180,0.0087519
100,100,0.0082763
300,300,0.011035
209,257,0.0076421
70,70,0.0077055
180,180,0.013794
100,100,0.011003
300,300,0.0061517
229,73,0.012367
70,70,0.010972
180,180,0.011637
100,100,0.0006342
300,300,0.011067
312,45,0.010876
70,70,0.0020294
180,180,0.00095129
100,100,0.013984
300,300,0.0072615
154,79,0.012747
70,70,0.0093227
180,180,0.0027905
100,100,0.0043125
300,300,0.0057078
257,347,0.0024099
70,70,0.0098935
180,180,0.0094178
100,100,0.0018392
300,300,0.013699
73,328,0.0097032
70,70,0.0049467
180,180,0.012018
100,100,0.013286
300,300,0.0010464
45,249,0.012779
70,70,0.015728
180,180,0.015126
100,100,0.012938
300,300,0.009069
79,342,0.011162
70,70,0.007864
180,180,0.0042174
100,100,0.012652
300,300,0.0079592
347,280,0.010464
70,70,0.011669
180,180,0.00028539
100,100,0.0090056
300,300,0.014682
328,206,0.0068493
70,70,0.0055492
180,180,0.0018392
100,100,0.0086251
300,300,0.01503
249,140,0.012842
70,70,0.00044394
180,180,0.002188
100,100,0.0076738
300,300,0.014872
342,134,0.0011733
70,70,0.011162
180,180,0.0045979
100,100,0.0019343
300,300,0.0022197
280,69,0.0039954
70,70,0.013604
180,180,0.014269
100,100,0.002188
300,300,0.0011416
206,302,0.0012684
70,70,0.0092275
180,180,0.0099569
100,100,3.17E-05
300,300,0.014618
140,101,0.0090373
70,70,0.0036783
180,180,0.0086251
100,100,0.011955
300,300,0.0069127
134,94,0.012145
70,70,0.011606
180,180,0.01132
100,100,0.0021563
300,300,0.0087519
69,186,0.0093861
70,70,0.0015855
180,180,0.01465
100,100,0.0074518
300,300,0.0024417
302,284,0.0081177
70,70,6.34E-05
180,180,0.015823
100,100,0.0032661
300,300,0.0062785
101,121,0.0045028
70,70,0.0063737
180,180,0.0036149
100,100,0.0064054
300,300,0.01205
94,26,0.01335
70,70,0.0062151
180,180,0.0015538
100,100,0.0041223
300,300,0.00371
186,126,0.0057078
70,70,0.012462
180,180,0.010274
100,100,0.013857
300,300,0.013825
284,326,0.0056761
70,70,0.00079274
180,180,0.0096715
100,100,0.015665
300,300,0.0069762
121,255,0.0085299
70,70,0.0044077
180,180,0.0076104
100,100,0.0073884
300,300,0.0052321
26,336,0.0060883
70,70,0.0040589
180,180,0.0030124
100,100,0.015221
300,300,0.0042174
126,212,0.0055492
70,70,0.0067225
180,180,0.014238
100,100,0.014523
300,300,0.0082763
326,67,0.014491
70,70,0.00022197
180,180,0.0063102
100,100,0.0054858
300,300,0.0045662
255,314,0.0021563
70,70,0.01262
180,180,0.010464
100,100,0.01113
300,300,0.0044711
336,292,0.0020294
70,70,0.011764
180,180,0.010401
100,100,0.014365
300,300,0.0068176
212,187,0.012557
70,70,0.012018
180,180,0.0078957
100,100,0.015189
300,300,0.0070079
67,364,0.0034881
70,70,0.014111
180,180,0.015379
100,100,0.0081177
300,300,0.0048199
314,125,0.012208
70,70,0.014935
180,180,0.013699
100,100,0.0083397
300,300,0.012367
292,101,0.0050101
70,70,0.013508
180,180,0.001205
100,100,0.013921
300,300,0.0027588
187,302,0.012557
70,70,0.014143
180,180,0.015094
100,100,0.0027588
300,300,0.0081494
364,220,0.0062785
70,70,0.015379
180,180,0.0098617
100,100,0.0074835
300,300,0.00066591
125,71,0.0035198
70,70,0.0088153
180,180,0.00371
100,100,0.00079274
300,300,0.00022197
101,197,0.0015538
70,70,0.014143
180,180,0.0035515
100,100,0.00079274
300,300,0.007325
302,386,0.013889
70,70,0.0075152
180,180,0.014713
100,100,0.014967
300,300,0.014269
220,272,0.0079909
70,70,0.012589
180,180,0.00983
100,100,0.01446
300,300,0.008308
71,365,0.010369
70,70,0.00088787
180,180,0.011416
100,100,0.0032661
300,300,0.0056443
197,121,0.0053272
70,70,0.0088153
180,180,0.015791
100,100,0.015823
300,300,0.0040589
386,63,0.00072933
70,70,0.015284
180,180,0.0095446
100,100,0.0083714
300,300,0.00053907
272,103,0.0025368
70,70,0.012811
180,180,0.009069
100,100,0.0074518
300,300,0.0047882
365,381,0.0003171
70,70,0.0085616
180,180,0.0063737
100,100,0.011955
300,300,0.0080543
121,133,0.00079274
70,70,0.0088787
180,180,0.0063737
100,100,0.0029173
300,300,0.0095446
63,336,0.013255
70,70,0.0055492
180,180,0.0047248
100,100,0.0052955
300,300,0.0067542
103,128,0.014111
70,70,0.0083714
180,180,0.010242
100,100,0.010147
300,300,0.010211
381,214,0.0018392
70,70,0.0081494
180,180,0.015094
100,100,0.0068176
300,300,0.0080226
133,322,0.00012684
70,70,0.012335
180,180,0.0020611
100,100,0.012081
300,300,0.0099886
336,111,0.010274
70,70,0.0060883
180,180,0.0019026
100,100,0.015157
300,300,0.0003171
128,136,0.015411
70,70,0.0011733
180,180,0.0046296
100,100,0.0073884
300,300,0.015126
214,79,0.0089422
70,70,0.0022514
180,180,0.00012684
100,100,0.0081177
300,300,0.011479
322,221,0.0099886
70,70,0.0035832
180,180,0.0017757
100,100,0.012874
300,300,0.015633
111,174,0.00053907
70,70,0.013635
180,180,0.014745
100,100,0.012589
300,300,0.006881
136,139,0.00015855
70,70,0.009069
180,180,0.0030124
100,100,0.011955
300,300,0.0096081
79,383,0.0067225
70,70,0.012652
180,180,0.0051687
100,100,0.011098
300,300,0.012018
221,168,0.0043125
70,70,0.0084982
180,180,0.015316
100,100,0.013033
300,300,0.0088153
174,352,0.003171
70,70,0.01002
180,180,0.014555
100,100,0.0075786
300,300,0.0082763
139,166,0.0091007
70,70,0.0078006
180,180,0.015506
100,100,0.014269
300,300,0.0084982
383,62,0.015062
70,70,0.0027905
180,180,0.013508
100,100,0.01576
300,300,0.0051053
168,296,0.0084982
70,70,0.0031393
180,180,0.0074835
100,100,0.0035832
300,300,0.00041223
352,294,0.014713
70,70,0.0072933
180,180,0.002949
100,100,0.0026319
300,300,0.015411
166,313,0.015443
70,70,0.0014587
180,180,0.0019343
100,100,0.013223
300,300,0.0093861
62,121,0.0045345
70,70,0.0081177
180,180,0.0095446
100,100,0.01316
300,300,0.015316
296,283,0.0029807
70,70,0.002949
180,180,0.015316
100,100,0.0070396
300,300,0.0069762
294,284,0.00057078
70,70,0.0095129
180,180,0.012811
100,100,0.0079909
300,300,6.34E-05
313,324,0.0064054
70,70,0.003932
180,180,0.0097666
100,100,0.010623
300,300,0.0057078
121,35,0.015094
70,70,0.01262
180,180,0.015379
100,100,0.0056761
300,300,0.010147
283,95,0.0046613
70,70,0.0026002
180,180,0.013952
100,100,0.0062151
300,300,0.013477
284,335,0.011511
70,70,0.012525
180,180,0.0027588
100,100,0.011289
300,300,0.015411
324,147,0.0058663
70,70,0.014872
180,180,0.014777
100,100,0.010337
300,300,0.006881
35,346,0.011035
70,70,0.013033
180,180,0.0034881
100,100,0.0064054
300,300,0.0027905
95,187,0.012684
70,70,0.013286
180,180,0.0020611
100,100,0.0085299
300,300,0.00612
335,387,0.0084348
70,70,0.0086251
180,180,0.010274
100,100,0.0033929
300,300,0.014111
147,30,0.014428
70,70,0.0056443
180,180,0.0087202
100,100,0.011764
300,300,0.00088787
346,62,0.0087202
70,70,0.0067225
180,180,6.34E-05
100,100,0.013762
300,300,0.0082128
187,133,0.0006342
70,70,0.0036783
180,180,0.00034881
100,100,0.0052638
300,300,0.0034247
387,61,0.012842
70,70,0.013508
180,180,0.0030124
100,100,0.0069444
300,300,0.010433
30,140,0.011352
70,70,0.0067225
180,180,0.015126
100,100,0.01335
300,300,0.0074835
62,286,0.010084
70,70,0.015094
180,180,0.0097666
100,100,0.010559
300,300,0.013445
133,163,0.015633
70,70,0.014269
180,180,0.010433
100,100,0.0087836
300,300,0.0035832
61,249,0.006881
70,70,0.0085299
180,180,0.0054858
100,100,0.0003171
300,300,0.014238
140,84,0.00041223
70,70,0.0065322
180,180,0.0035198
100,100,0.011828
300,300,0.0054858
286,398,0.015252
70,70,0.015538
180,180,0.0052004
100,100,0.013318
300,300,0.01113
163,124,0.010242
70,70,0.0050101
180,180,0.01446
100,100,0.0071664
300,300,0.0060883
249,199,0.012399
70,70,0.01354
180,180,0.00050736
100,100,0.0056443
300,300,0.0012367
84,208,0.00082445
70,70,0.013191
180,180,0.0047882
100,100,0.012969
300,300,0.0076421
398,73,0.0061517
70,70,0.0050736
180,180,0.0020928
100,100,0.0055175
300,300,0.0037418
124,245,0.0060249
70,70,0.01503
180,180,0.0012684
100,100,0.0064371
300,300,0.0013318
199,79,0.01205
70,70,0.0086251
180,180,0.011067
100,100,0.011511
300,300,0.0093544
208,177,0.0099569
70,70,0.0052321
180,180,0.014523
100,100,0.0071347
300,300,0.010623
73,93,0.011511
70,70,0.0050101
180,180,0.011955
100,100,0.011257
300,300,0.0090373
245,58,0.011796
70,70,0.0053907
180,180,0.0032344
100,100,0.015094
300,300,0.005898
79,235,0.0037418
70,70,0.003171
180,180,0.0022831
100,100,0.0043125
300,300,0.014269
177,228,0.013382
70,70,0.015284
180,180,0.010845
100,100,0.012906
300,300,0.0039954
93,253,0.0024734
70,70,0.011257
180,180,0.0018709
100,100,0.0049784
300,300,0.014872
58,222,0.01094
70,70,0.01354
180,180,0.00091958
100,100,0.0084031
300,300,0.012969
235,371,0.00038052
70,70,0.014999
180,180,0.0069762
100,100,0.005137
300,300,0.0019343
228,325,0.00079274
70,70,0.00025368
180,180,0.0079274
100,100,0.011479
300,300,0.0090373
253,333,0.0047248
70,70,0.0035515
180,180,0.0087519
100,100,0.0070396
300,300,0.015443
222,188,0.0078323
70,70,0.010337
180,180,0.0053272
100,100,0.0080543
300,300,0.0093544
371,347,0.0089422
70,70,0.0031076
180,180,0.014079
100,100,0.0010147
300,300,0.0076104
325,209,0.0088787
70,70,0.015506
180,180,0.0072933
100,100,0.0075152
300,300,0.0040589
333,193,0.011542
70,70,0.002949
180,180,0.0013318
100,100,0.00047565
300,300,0.011384
188,363,0.0011733
70,70,0.00025368
180,180,0.014587
100,100,0.0013635
300,300,0.0075152
347,39,0.012399
70,70,0.0058029
180,180,0.010845
100,100,0.0061834
300,300,0.0096081
209,251,0.0079274
70,70,0.0038052
180,180,0.0014587
100,100,0.0093861
300,300,0.0023782
193,254,0.0056126
70,70,0.007103
180,180,0.0036149
100,100,0.007864
300,300,0.0095764
363,144,0.0053272
70,70,0.011796
180,180,0.00057078
100,100,0.012969
300,300,0.014111
39,268,0.011416
70,70,0.0031076
180,180,6.34E-05
100,100,0.0060883
300,300,0.012938
251,330,0.0095764
70,70,0.01354
180,180,0.0021563
100,100,0.012684
300,300,0.015316
254,174,0.0072298
70,70,0.0096081
180,180,0.0096398
100,100,0.015126
300,300,0.014523
144,194,0.0049784
70,70,0.012652
180,180,0.011701
100,100,0.0060249
300,300,0.010433
268,355,0.0020611
70,70,0.00076104
180,180,0.003171
100,100,0.0022831
300,300,0.012684
330,109,0.0014904
70,70,0.012145
180,180,0.010242
100,100,0.012589
300,300,0.013477
174,165,0.012081
70,70,0.009069
180,180,0.010242
100,100,0.014111
300,300,0.0065956
194,190,0.0023782
70,70,0.0049784
180,180,0.015316
100,100,0.0096398
300,300,0.0078957
355,78,0.015411
70,70,0.011352
180,180,0.015538
100,100,0.008847
300,300,0.01354
109,245,0.015157
70,70,0.0055175
180,180,0.0020611
100,100,0.01335
300,300,0.0028539
165,323,0.0052321
70,70,0.012747
180,180,0.0075786
100,100,0.0093861
300,300,0.0082128
190,371,0.00044394
70,70,0.0064054
180,180,0.002727
100,100,0.011764
300,300,0.014365
78,173,0.0086568
70,70,0.0023148
180,180,0.0019977
100,100,0.0019026
300,300,0.011447
245,376,0.0060883
70,70,0.0037418
180,180,0.00085616
100,100,0.01262
300,300,0.013255
323,310,0.0057078
70,70,0.011542
180,180,0.00066591
100,100,0.0018709
300,300,0.015157
371,350,0.014238
70,70,0.010464
180,180,0.0035515
100,100,0.011384
300,300,0.010369
173,327,0.0077055
70,70,0.0068176
180,180,0.010781
100,100,0.0059297
300,300,0.0042808
376,390,0.0059932
70,70,0.0029173
180,180,0.0062151
100,100,0.0014587
300,300,0.0038052
310,243,0.01503
70,70,0.0074835
180,180,0.014555
100,100,0.010623
300,300,0.0047248
350,89,0.0093544
70,70,0.0092593
180,180,0.007103
100,100,0.015791
300,300,0.01484
327,200,0.0074201
70,70,0.0022831
180,180,0.0081494
100,100,0.012462
300,300,0.0026319
390,176,0.0056126
70,70,0.0072933
180,180,0.00022197
100,100,0.01557
300,300,0.0096398
243,384,0.012081
70,70,0.010401
180,180,0.0087519
100,100,0.010623
300,300,0.002949
89,362,0.012969
70,70,0.0075152
180,180,0.01335
100,100,0.011859
300,300,0.012399
200,213,0.015633
70,70,0.014079
180,180,0.015855
100,100,0.0010147
300,300,0.013318
176,51,0.0070396
70,70,0.0077372
180,180,0.011067
100,100,0.013477
300,300,0.0060249
384,299,0.0054858
70,70,0.0046613
180,180,0.00053907
100,100,0.0064371
300,300,0.01335
362,229,0.0067542
70,70,0.0010464
180,180,0.0016806
100,100,0.012367
300,300,0.014491
213,291,0.0056443
70,70,0.0072933
180,180,0.0043125
100,100,0.013223
300,300,0.0075469
51,137,0.0016172
70,70,0.0064371
180,180,0.010623
100,100,0.0091958
300,300,0.0070396
299,45,0.013889
70,70,0.0051053
180,180,0.015633
100,100,0.004915
300,300,0.0088787
229,44,0.0083397
70,70,0.0099569
180,180,0.013794
100,100,0.0033612
300,300,0.006342
291,309,0.01224
70,70,0.0044077
180,180,0.013255
100,100,0.013889
300,300,0.0072298
137,201,0.015665
70,70,0.0077372
180,180,0.0072298
100,100,0.014999
300,300,0.0037735
45,194,0.0069127
70,70,0.00050736
180,180,0.0057395
100,100,0.0048516
300,300,0.0078957
44,368,0.0084665
70,70,0.0034564
180,180,0.008308
100,100,0.012652
300,300,0.008847
309,84,0.0095764
70,70,0.011098
180,180,0.013604
100,100,0.0024417
300,300,0.0058663
201,20,0.014967
70,70,0.010591
180,180,0.0077055
100,100,9.51E-05
300,300,0.011003
194,71,0.0096081
70,70,0.0057712
180,180,0.0097983
100,100,6.34E-05
300,300,0.0074835
368,364,0.0070713
70,70,0.0011733
180,180,0.0057078
100,100,0.0087202
300,300,0.003932
84,42,0.0011733
70,70,0.0070396
180,180,0.0057395
100,100,0.015665
300,300,0.0047882
20,35,0.013604
70,70,0.0031393
180,180,0.013382
100,100,0.0006342
300,300,0.0099569
71,240,0.0043125
70,70,0.012145
180,180,0.014238
100,100,0.0067225
300,300,0.0017123
364,118,0.011035
70,70,0.0055175
180,180,0.014523
100,100,0.013255
300,300,0.00041223
42,143,0.0066908
70,70,0.010559
180,180,0.012747
100,100,0.015348
300,300,0.01484
35,282,0.0041223
70,70,0.01484
180,180,0.0086885
100,100,0.0042491
300,300,0.010813
240,211,0.015728
70,70,0.012113
180,180,0.00057078
100,100,0.012145
300,300,0.0056761
118,346,0.0055175
70,70,0.011637
180,180,0.0080543
100,100,0.0033929
300,300,0.0089739
143,147,0.0022514
70,70,0.0020294
180,180,0.0073567
100,100,0.0081811
300,300,0.0037418
282,78,0.007864
70,70,0.0015538
180,180,0.002949
100,100,0.0034881
300,300,0.0096398
211,195,0.0064054
70,70,0.013191
180,180,0.0096081
100,100,0.0052004
300,300,0.014016
346,400,0.0065639
70,70,0.0025051
180,180,0.0038052
100,100,0.0051687
300,300,0.0066908
147,44,0.00060249
70,70,0.014904
180,180,0.0011098
100,100,0.00057078
300,300,0.0095129
78,100,0.0090373
70,70,0.0062151
180,180,0.001966
100,100,0.0088153
300,300,0.010337
195,348,0.0053272
70,70,6.34E-05
180,180,0.0092593
100,100,0.015823
300,300,0.015094
400,364,0.00079274
70,70,0.0065322
180,180,0.0068176
100,100,0.0028539
300,300,0.011859
44,316,0.0027905
70,70,0.009069
180,180,0.012145
100,100,0.015443
300,300,0.0070079
100,133,0.013604
70,70,0.014396
180,180,0.014143
100,100,0.004693
300,300,0.014111
348,126,0.011447
70,70,0.0039637
180,180,0.011289
100,100,0.01354
300,300,0.0027588
364,263,0.014047
70,70,0.0062785
180,180,0.0065322
100,100,0.00069762
300,300,0.0074518
316,110,0.0028539
70,70,0.0069444
180,180,0.0060883
100,100,0.0082763
300,300,0.013191
133,275,0.010781
70,70,0.01132
180,180,0.014047
100,100,0.0032661
300,300,0.0032661
126,213,0.011542
70,70,0.0099886
180,180,0.0093861
100,100,0.0042174
300,300,0.014111
263,131,0.0064054
70,70,0.013572
180,180,0.011289
100,100,0.015791
300,300,0.00041223
110,99,0.00079274
70,70,0.0057078
180,180,0.013825
100,100,0.0006342
300,300,0.013857
275,274,0.013794
70,70,0.0077055
180,180,0.0021246
100,100,0.011701
300,300,0.00034881
213,111,0.00983
70,70,0.0032661
180,180,0.0091641
100,100,0.0010464
300,300,0.0050736
131,39,0.0039954
70,70,0.0077372
180,180,0.0047882
100,100,0.0026636
300,300,0.0042174
99,155,0.0077055
70,70,0.01002
180,180,0.0075786
100,100,0.0096398
300,300,0.013667
274,398,0.011289
70,70,0.0019343
180,180,0.0018075
100,100,0.011669
300,300,0.012684
111,239,0.00053907
70,70,0.00022197
180,180,0.0077372
100,100,0.014935
300,300,0.0022831
39,104,0.0033612
70,70,0.00057078
180,180,0.0098617
100,100,0.0039003
300,300,0.010147
155,131,0.0094178
70,70,0.012938
180,180,0.0055492
100,100,0.001744
300,300,0.015062
398,284,0.0073567
70,70,0.0024734
180,180,0.012779
100,100,0.0058029
300,300,0.014111
239,223,0.0038686
70,70,0.0059297
180,180,0.012557
100,100,0.0096715
300,300,0.0060883
104,178,0.015157
70,70,0.00088787
180,180,0.0010464
100,100,0.011447
300,300,0.013857
131,113,0.010464
70,70,0.0023465
180,180,0.0014904
100,100,0.015474
300,300,0.0071981
284,228,0.0013952
70,70,0.003171
180,180,0.01113
100,100,0.0010147
300,300,0.010084
223,166,0.0012367
70,70,0.012145
180,180,0.0097032
100,100,0.0035198
300,300,0.012747
178,283,0.0054541
70,70,0.011891
180,180,0.010496
100,100,0.00050736
300,300,0.009291
113,228,0.0090373
70,70,0.012652
180,180,0.0099569
100,100,0.0082763
300,300,0.0052955
228,271,0.0010147
70,70,0.006342
180,180,0.0060883
100,100,9.51E-05
300,300,0.01484
166,250,0.0017757
70,70,0.010686
180,180,0.015379
100,100,0.012113
300,300,0.0067225
283,224,0.0016806
70,70,0.0060249
180,180,0.0086885
100,100,0.006881
300,300,0.012494
228,112,0.011352
70,70,0.0069127
180,180,0.0052004
100,100,0.0065639
300,300,0.0011098
271,358,0.0079592
70,70,0.0062151
180,180,0.0016806
100,100,0.0006342
300,300,0.0010147
250,317,0.0045662
70,70,0.0085299
180,180,0.015665
100,100,0.0023465
300,300,0.007325
224,46,0.0048516
70,70,0.010813
180,180,0.0077372
100,100,0.013604
300,300,0.014808
112,331,0.0012684
70,70,0.0073884
180,180,0.012938
100,100,0.013001
300,300,0.015728
358,302,0.013889
70,70,0.01484
180,180,0.014745
100,100,9.51E-05
300,300,0.0060249
317,41,0.0093861
70,70,0.014713
180,180,0.003932
100,100,0.0018709
300,300,0.002727
46,276,0.0031393
70,70,0.012906
180,180,0.014967
100,100,0.013857
300,300,0.0013001
331,279,0.0037735
70,70,0.0019343
180,180,0.01002
100,100,0.0028222
300,300,0.012145
302,326,0.0012367
70,70,0.0024417
180,180,0.0020294
100,100,0.0080226
300,300,0.00066591
41,71,0.011637
70,70,0.011859
180,180,0.0084348
100,100,0.0021246
300,300,0.010623
276,41,0.013889
70,70,0.0097983
180,180,0.005359
100,100,0.0075786
300,300,0.0023465
279,80,0.0050101
70,70,0.0083714
180,180,0.0050101
100,100,0.0068493
300,300,0.0062785
326,244,0.0033612
70,70,0.01316
180,180,0.00091958
100,100,0.000983
300,300,0.0079592
71,188,0.014365
70,70,0.0089105
180,180,0.010845
100,100,9.51E-05
300,300,0.0068176
41,246,0.01335
70,70,0.014333
180,180,0.0083397
100,100,0.015348
300,300,0.010781
80,226,0.01002
70,70,0.0071664
180,180,0.0049784
100,100,0.013128
300,300,0.01075
244,183,0.0022831
70,70,0.0055809
180,180,0.0038052
100,100,0.013667
300,300,0.012208
188,274,0.0055492
70,70,0.014301
180,180,0.00028539
100,100,0.0097349
300,300,0.0054541
246,278,0.010337
70,70,0.01113
180,180,0.0054541
100,100,0.012272
300,300,0.0047565
226,395,0.013762
70,70,0.012208
180,180,0.004693
100,100,0.0044077
300,300,0.0098617
183,321,0.0055492
70,70,0.01557
180,180,0.0073567
100,100,0.0053907
300,300,0.0094178
274,125,0.00025368
70,70,0.015379
180,180,0.0094812
100,100,0.011606
300,300,0.0040589
278,233,0.012145
70,70,0.011606
180,180,0.00047565
100,100,0.013286
300,300,0.015189
395,266,0.014587
70,70,0.014904
180,180,0.006342
100,100,0.0006342
300,300,0.0036149
321,98,0.013191
70,70,0.0019026
180,180,0.0098935
100,100,0.0077689
300,300,0.013984
125,133,0.0065956
70,70,0.0037735
180,180,0.011162
100,100,0.010876
300,300,0.0020611
233,300,0.0090056
70,70,0.0022514
180,180,0.00095129
100,100,0.011733
300,300,0.010496
266,166,0.0067225
70,70,0.0082763
180,180,0.0018709
100,100,0.013001
300,300,0.0075469
98,288,0.006342
70,70,0.0015221
180,180,0.0070713
100,100,0.011764
300,300,0.015348
133,83,0.0067859
70,70,0.0021563
180,180,0.003932
100,100,0.012557
300,300,0.0031393
300,101,0.01262
70,70,0.0060566
180,180,0.0011098
100,100,0.012494
300,300,0.0019977
166,259,0.0045345
70,70,0.0072933
180,180,0.012906
100,100,0.012462
300,300,0.00060249
288,236,0.00028539
70,70,0.0055492
180,180,0.011701
100,100,0.015348
300,300,0.015538
83,170,0.014238
70,70,0.0094178
180,180,0.00079274
100,100,0.011003
300,300,0.0062468
101,352,0.006881
70,70,0.004915
180,180,0.0084665
100,100,0.0046296
300,300,0.0081811
259,113,0.0067225
70,70,0.0028539
180,180,0.001744
100,100,0.014999
300,300,0.014999
236,231,0.0061834
70,70,0.0072615
180,180,0.0071347
100,100,0.0057078
300,300,0.0046613
170,245,0.010686
70,70,0.0021563
180,180,0.014428
100,100,0.0020294
300,300,0.007103
352,228,0.0010781
70,70,0.015728
180,180,0.0033929
100,100,0.010147
300,300,0.01262
113,338,0.013825
70,70,0.0087202
180,180,0.00091958
100,100,0.0047565
300,300,0.010433
231,95,0.007103
70,70,6.34E-05
180,180,0.0046296
100,100,0.0035198
300,300,0.0035832
245,199,0.0070079
70,70,0.013794
180,180,0.002949
100,100,0.013033
300,300,9.51E-05
228,335,0.01484
70,70,0.011574
180,180,0.0033929
100,100,0.00038052
300,300,0.00088787
338,124,0.0094812
70,70,0.011162
180,180,0.012716
100,100,0.014872
300,300,0.014713
95,144,0.012874
70,70,0.015538
180,180,0.015506
100,100,0.0087519
300,300,0.013952
199,106,0.0052638
70,70,0.0014269
180,180,0.0025685
100,100,0.012747
300,300,0.0098617
